uniqueID,drugName,condition,review,rating,date,usefulCount
44762,Ramipril,High Blood Pressure,take month hate side effect awful headache loss energy bonejoint pain ring ear numbnesstingling hand toe light head confusion visual issue sensitivity light cough muscle painstomach ache much list bring pressure may last hour week bp finally lower morning next appointment im drug cant take,7,11-Mar-16,52.0
83358,Paxil,Depression,paxil help depression anxiety obsessive compulsive disorder make lose weight weight come back fast stop taking,8,28-Jan-09,13.0
89693,Celexa,Depression,struggle anxietydepressioninsomnia whole life nothing ever noticeable effect prescribe celexa back year decide try life without tapered thing celexa antidepressant work well wont spend much time cry also inhibit feel genuine euphoria stay baseline,5,18-Apr-11,25.0
186584,Desvenlafaxine,Depression,begin pristiq month ago first work well ive ever take though day feel like work well consider try something else im still sure wish antidepressant would continue work forever,9,3-Jan-10,9.0
65101,Hydrochlorothiazide,High Blood Pressure,take mg metoprolol succ year blood pressure recently become variable time well control would spikemy cardiologist added mg hydrochlorothiazide mg daily id take year ago cause sodium go quite low doctor prescribe stop doctor convinced try would check sodium potassium take three day develop several side effect include dizziness vision change mild chest pain severe constipation upper lower abdominal pain doctor say stop check diary sure enough id severe constipation abdominal pain last time take,1,4-Mar-16,36.0
225852,Bupropion,Depression,lose family member last semester college work parttime mild depression become severe problem dark thought want associate anyone quit job apply public assistance depression become serious problem take wellbutrin xl mg day since may first dry mouth last month lose weight appetite good feeling much well think one pill enough psychotherapy also another help go hand hand also stop smoke month ago also improve life style exercise time week meditation aromatherapy eat habit,9,7-Jul-10,43.0
168959,Vilazodone,Depression,hype like crazy make anxiety worse depression help give lot energy,3,17-Sep-12,9.0
198251,Exenatide,Diabetes Type 2,week side effect outside last two day loss appetite wonderful binge eater like get full sooner almost feel sick dont mind reminds need keep check last two day nausea vomit others seem dont know decided start vomit two day row hope doesnt continue otherwise love,8,26-Aug-17,3.0
206546,Valsartan,High Blood Pressure,take diovan two month reduce blood pressure appear work apparent side effect cost available generic even good prescription benefit cost month,6,22-Mar-09,40.0
94061,Trintellix,Depression,take mg vyvanse also take contrave contains wellbutrin feel ok multiple tragedy keep severe state depression anxiety overwhelm sense apathy every day want die dr give sample med take current med last night first time take feel nauseous doc tell take night food help since go bed start feel sick woke much energy actually sprung bed ready take day look forward shock fast effect happy really long time since ive felt good hoping last,9,26-Aug-16,123.5
181629,Prozac,Depression,prozac really work kept depression control along anxiety side affect forget sex also experience short term memory loss,8,29-Oct-13,44.0
186654,Desvenlafaxine,Depression,absolutely love pristiq great energy great sex felt good unfortunately suffered side effect couldnt empty bladder way meant sleep deprivation md think uti get medicine see urologist clear symptom urologist say common side effect pristiq put flomax couple week love pristiq hate cant take,3,10-Oct-09,13.0
121444,Venlafaxine,Depression,terrible pill wouldnt recommend anybody start med unless ready bad side effect come med doesnt work med cause lose year memory lose almost marriage,1,8-Jan-16,15.0
177878,Duloxetine,Depression,work well depression even stop nerve pain didnt know since live life think normal pin needle feel nerve ending lift depression okay anxiety still take valium true panic attack warn though get medication give hard withdrawal slowly wean get brain freeze shiver freaky scary also extremely irritable come,9,17-Jun-13,68.0
2726,Diltiazem,High Blood Pressure,take slow release mg version take night minute bedtime averts dizziness since go bed sleep bp good generally rest pulse thankfully optimal weight exercise time weekly mostly mile walk time situps drink lot water stay hydrate mild constipation eat cup yogurt least every day,9,24-Mar-16,39.0
55858,Effexor,Depression,effective decrease depression develop almost every side effect list include anxiety muscle soreness unbearable joint pain excessive sweating severe memory loss gerd dysuria brain shiver hypothyroidism loss menstruation find medication treat ultimately use prescription medication deal side effect could anticipate side effect expect difficulty wean would continue search well alternative,2,1-Mar-12,32.0
201924,Sitagliptin,Diabetes Type 2,couldnt tolerate metformin move januvia wonderful ive year half side effect whatsoever blood glucose number ac good also exercise closely watch diet,10,13-Jul-09,77.0
102742,Aripiprazole,Depression,prescribe mg abilify booster wellbutrin mg take year combination great felt like day continue effective past month ive combination would highly recommend talk doctor change life,10,28-Aug-13,123.5
121395,Venlafaxine,Depression,give life back mg,9,22-Feb-16,43.0
66167,Propranolol,High Blood Pressure,take inderal inderal la past year side effect help arrhythmia high blood pressure felt slightly weaker tire begin feel normal able live relatively normal life always able whatever physical activity need,8,17-Jul-09,57.0
181292,Prozac,Depression,begin fourth week mg fluoxetine take morning recover long term abusive relationship narcissist head injury predispose fatigue ask doctor help energy level admit underlie feel everything much nothing matter anyway nobody would guess hopeless become least year initially experience symptom people warn first week insomnia occassional extreme anxiety worst feel enthuse take thing one time enjoy process begin sleep normally far good,7,15-Jan-16,73.0
121982,Venlafaxine,Depression,boyfriend pass awayvery unexpectantlywe wonderful beautiful relationshipi simply adore overnight he go next day little brother open heart surgery sister pass away last march live take care father dementia mother pass away year long battle cancer want stay bed day curl fetal position pray death would take pain would stop didnt luxurysomeone pay bill hat go public never know would trigger cry jagi true sense hopelessness mg effexor save life im happy laugh go celebrate life,10,3-Nov-11,123.5
